Stock Name,investor,Action,bulk_deal_date,bulk_deal_value,Quantity,Avg Price,Quantity Held,holding_average_price,profit_loss,Holder Name,holdings_change
Andhra Paper Ltd.,rk_damani,Bought,2020-06-26,10.3115,500000,206.23,399296.0,567.7492386600417,-361.51923866004165,LIMITED BRIGHT STAR INVESTMENTS PRIVATE,-0.26
Lykis Ltd.,kedia,Sold,2020-06-15,4.69390383,2352834,19.95,,,,KEDIA SECURITIES PRIVATE LTD,
Ramco Systems Ltd.,kedia,Bought,2020-06-10,2.984501226,339843,87.82,,,,VIJAY KISHANLAL KEDIA,
HDFC Life Insurance Company Ltd.,reliance-group,Bought,2020-06-04,10.02728,202000,496.4,,,,RELIANCE MUTUAL FUND,
Reliance Industries Limited-Rights Entitlement,reliance-group,Bought,2020-05-28,228.26037167999996,11458854,199.2,,,,RELIANCE INDUSTRIES HOLDING PRIVATE LIMITED,
Reliance Industries Limited-Rights Entitlement,reliance-group,Sold,2020-05-28,228.26037167999996,11458854,199.2,,,,RELIANCE SERVICES AND HOLDINGS LIMITED,
DLF Ltd.,rk_damani,Bought,2020-03-31,22.95,1700000,135.0,,,,RADHAKISHAN SHIVKISHAN DAMANI,
Delta Corp Ltd.,rk_damani,Bought,2020-03-31,10.11375,1550000,65.25,,,,RADHAKISHAN SHIVKISHAN DAMANI,
Delta Corp Ltd.,rk_damani,Bought,2020-03-31,10.11375,1550000,65.25,,,,RADHAKISHAN SHIVKISHAN DAMANI,
Hindustan Petroleum Corporation Ltd.,rk_damani,Bought,2020-03-31,15.2,800000,190.0,,,,RADHAKISHAN SHIVKISHAN DAMANI,
Sun Pharmaceutical Industries Ltd.,rk_damani,Bought,2020-03-31,35.0,1000000,350.0,,,,RADHAKISHAN SHIVKISHAN DAMANI,
Vodafone Idea Ltd.,rk_damani,Bought,2020-03-31,11.655,37000000,3.15,,,,RADHAKISHAN SHIVKISHAN DAMANI,
India Cements Ltd.,rk_damani,Bought,2020-03-25,15.1952,1600000,94.97,64398190.0,217.2995855939429,-122.32958559394291,RADHAKISHAN SHIVKISHAN DAMANI,0.0
Zen Technologies Ltd.,ajay-upadhyaya,Sold,2020-03-24,3.84405615,1294295,29.7,,,,AJAY UPADHYAYA,
Varroc Engineering Ltd.,reliance-group,Bought,2020-03-13,29.9512,1291000,232.0,,,,RELIANCE MUTUAL FUND,
India Cements Ltd.,rk_damani,Bought,2020-02-26,28.388474688,2725468,104.16,64398190.0,217.2995855939429,-113.13958559394291,RADHAKISHAN SHIVKISHAN DAMANI,0.0
India Cements Ltd.,rk_damani,Bought,2020-02-26,82.392460472,8371516,98.42,64398190.0,217.2995855939429,-118.8795855939429,DAMANI GOPIKISHAN S,0.0
India Cements Ltd.,rk_damani,Bought,2020-02-26,15.696809670000002,1592130,98.59,64398190.0,217.2995855939429,-118.7095855939429,GOPIKISHAN SHIVKISHAN DAMANI,0.0
India Cements Ltd.,rk_damani,Bought,2020-02-25,70.48047956,8522428,82.7,64398190.0,217.2995855939429,-134.5995855939429,DAMANI GOPIKISHAN S,0.0
InfoBeans Technologies Ltd.,mukul,Bought,2020-01-22,1.4175,202500,70.0,1250000.0,412.32,-342.32,MUKUL AGRAWAL,-0.01
Religare Enterprises Ltd.,mukul,Bought,2020-01-13,11.4585064,2604206,44.0,,,,MUKUL MAHAVIRPRASAD AGRAWAL,
Religare Enterprises Ltd.,ashish-kacholia,Bought,2020-01-13,17.6,4000000,44.0,,,,ASHISH KACHOLIA,
Religare Enterprises Ltd.,mukulprasad,Bought,2020-01-13,11.4585064,2604206,44.0,,,,MUKUL MAHAVIRPRASAD AGRAWAL,
Sadbhav Infrastructure Project Ltd.,reliance-group,Bought,2020-01-09,37.5,10000000,37.5,,,,RELIANCE MUTUAL FUND A/C NIPPON INDIA EQUITY HYBRID FUND,
IIFL Securities Ltd.,jhunjhunwala,Bought,2020-01-02,11.927636757,2784879,42.83,,,,RARE ENTERPRISES,
Safari Industries (India) Ltd.,ashish-kacholia,Bought,2019-11-22,11.99,218000,550.0,500000.0,4464.8,-3914.8,ASHISH KACHOLIA,-0.19
Zee Entertainment Enterprises Ltd.,reliance-group,Bought,2019-11-21,69.92,2300000,304.0,,,,RELIANCE MUTUAL FUND,
Zee Entertainment Enterprises Ltd.,reliance-group,Bought,2019-11-21,10.032,330000,304.0,,,,RELIANCE NIPPON LIFE INSURANCE COMPANY LIMITED,
VST Industries Ltd.,rk_damani,Bought,2019-11-13,115.01973,270000,4259.99,4741720.0,3278.051002589777,981.9389974102228,RADHAKISHAN DAMANI,0.0
VIP Clothing Ltd.,ashish-kacholia,Sold,2019-11-08,0.36881518199999996,502473,7.34,,,,SURYAVANSHI COMMOTRADE PVT LTD,
YES Bank Ltd.,jhunjhunwala,Bought,2019-11-04,86.8945,12950000,67.1,,,,RAKESH RADHEYSHYAM JHUNJHUNWALA,
Jyothy Labs Ltd.,reliance-group,Bought,2019-11-01,119.9928,6920000,173.4,,,,RELIANCE MUTUAL FUND,
Jyothy Labs Ltd.,reliance-group,Bought,2019-11-01,119.9928,6920000,173.4,,,,RELIANCE MUTUAL FUND,
GTPL Hathway Ltd.,ashish-kacholia,Sold,2019-10-23,7.7952168,1082669,72.0,,,,KACHOLIA ASHISH,
GTPL Hathway Ltd.,ashish-kacholia,Sold,2019-10-23,7.7904,1082000,72.0,,,,ASHISH KACHOLIA,
Apollo Pipes Ltd.,ashish-kacholia,Bought,2019-10-22,3.7501,100000,375.01,,,,ASHISH RAMESHCHANDRA KACHOLIA,
Indian Railway Catering & Tourism Corporation Ltd.,reliance-group,Bought,2019-10-14,93.9,1500000,626.0,,,,RELIANCE MUTUAL FUND,
Butterfly Gandhimathi Appliances Ltd.,reliance-group,Sold,2019-09-30,14.052312,964800,145.65,,,,RELIANCE ALTERNATIVE INVESTMENTS FUND,
Tata Communications Ltd.,jhunjhunwala,Bought,2019-09-30,72.705,1965000,370.0,5234687.0,1717.5429973177002,-1347.5429973177002,REKHA RAKESH JHUNJHUNWALA,0.0
Neuland Laboratories Ltd.,kedia,Bought,2019-09-27,12.25,250000,490.0,160000.0,5174.375,-4684.375,KEDIA SECURITIES PRIVATE LIMITED,0.0
Lemon Tree Hotels Ltd.,reliance-group,Bought,2019-09-24,97.3475,16930000,57.5,,,,RELIANCE MUTUAL FUND A/C RELIANCE CAPITAL TR CO LTD AC RELIANCE SMALL CAP FUND,
Apollo Pipes Ltd.,ashish-kacholia,Bought,2019-09-23,8.7567375,233513,375.0,,,,ASHISH RAMESHCHANDRA KACHOLIA,
GRUH Finance Ltd.,massachusetts,Bought,2019-08-30,11.259239545,455563,247.15,,,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,
JMC Projects (India) Ltd.,kedia,Bought,2019-08-30,11.5,1000000,115.0,,,,KEDIA VIJAY KISHANLAL,
Alkem Laboratories Ltd.,reliance-group,Bought,2019-08-22,25.62675,150000,1708.45,,,,RELIANCE MUTUAL FUND,
CG Power and Industrial Solutions Ltd.,reliance-group,Sold,2019-08-22,13.229641569999998,12364151,10.7,,,,RELIANCE MUTUAL FUND,
Mahanagar Gas Ltd.,reliance-group,Bought,2019-08-20,53.43,685000,780.0,,,,RELIANCE MUTUAL FUND,
Avenue Supermarts Ltd.,rk_damani,Sold,2019-08-09,561.64,4000000,1404.1,437444720.0,3844.4000421356095,-2440.3000421356096,RADHAKISHAN SHIVKISHAN DAMANI,0.0
Affle (India) Ltd.,reliance-group,Bought,2019-08-08,87.22805,950000,918.19,,,,RELIANCE MUTUAL FUND,
CARE Ratings Ltd.,reliance-group,Sold,2019-08-08,9.319230000000001,170000,548.19,,,,RELIANCE CAPITAL TRUSTEE CO LTD A/C RELIANCE BANKING FUND,
Jubilant Pharmova Ltd.,jhunjhunwala,Bought,2019-07-30,87.840406998,2013626,436.23,10645000.0,419.8966651009864,16.333334899013607,RARE ENTERPRISES,0.0
Jubilant Pharmova Ltd.,jhunjhunwala,Sold,2019-07-30,11.48750295,263626,435.75,10645000.0,419.8966651009864,15.85333489901359,RARE ENTERPRISES,0.0
Eros International Media Ltd.,reliance-group,Sold,2019-07-01,1.72,1000000,17.2,,,,RELIANCE FINANCIAL LIMITED,
Mahindra Logistics Ltd.,reliance-group,Bought,2019-06-04,20.825,425000,490.0,,,,RELIANCE CAPITAL TRUSTEE CO. LTD-A/C RELIANCE SMALL CAP FUND,
Ramco Systems Ltd.,reliance-group,Bought,2019-05-30,12.495,600000,208.25,,,,RELIANCE MUTUAL FUND A/C RELIANCE RETIREMENT FUND - WEALTH CREATION SCHEME,
Goldiam International Ltd.,rameshdamani,Bought,2019-04-30,1.02,120000,85.0,1682898.0,171.3710516026521,-86.3710516026521,RAMESH S DAMANI,0.0
Goldiam International Ltd.,rameshdamani,Bought,2019-04-30,1.53,180000,85.0,1682898.0,171.3710516026521,-86.3710516026521,RAMESH S. DAMANI,0.0
Metropolis Healthcare Ltd.,rk_damani,Bought,2019-04-15,66.3873,700000,948.39,,,,BRIGHT STAR INVESTMENTS PRIVATE LIMITED,
Pokarna Ltd.,ashish-kacholia,Sold,2019-04-01,16.732,940000,178.0,,,,KACHOLIA ASHISH,
Pokarna Ltd.,ashish-kacholia,Sold,2019-04-01,9.413244929,522929,180.01,,,,ASHISH RAMESHCHANDRA KACHOLIA,
Pokarna Ltd.,reliance-group,Bought,2019-04-01,7.290756,405042,180.0,,,,RELIANCE MUTUAL FUND,
Sanblue Corporation Ltd.,sanjiv,Bought,2019-03-27,0.0556662,77100,7.22,357802.0,34.9355229987535,-27.7155229987535,SANJIV DHIRESHBHAI SHAH,0.0
Sanblue Corporation Ltd.,sanjiv,Bought,2019-03-25,0.0999836,145325,6.88,357802.0,34.9355229987535,-28.0555229987535,SANJIVBHAI DHIRESHBHAI SHAH HUF,0.0
CARE Ratings Ltd.,reliance-group,Sold,2019-03-15,51.8481,519000,999.0,,,,RELIANCE MUTUAL FUND,
ICRA Ltd.,reliance-group,Bought,2019-03-14,66.171,230000,2877.0,,,,RELIANCE MUTUAL FUND,
Thermax Ltd.,reliance-group,Bought,2019-03-08,94.0,1000000,940.0,,,,RELIANCE MUTUAL FUND,
Ujjivan Financial Services Ltd.,sequoia,Sold,2019-02-07,111.3290388,3838800,290.01,,,,SEQUOIA CAPITAL INDIA INVESTMENTS III,
Sanblue Corporation Ltd.,sanjiv,Bought,2019-01-29,0.4927725,678750,7.26,357802.0,34.9355229987535,-27.6755229987535,SANJIV DHIRESHBHAI SHAH,0.0
Supreme Engineering Ltd.,ashok-kumar-jain,Sold,2019-01-21,0.425412,156000,27.27,,,,HANSA ASHOK JAIN,
Satin Creditcare Network Ltd.,massachusetts,Bought,2018-12-20,19.3430919,847452,228.25,1998787.0,239.54528421487632,-11.295284214876318,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,-0.26
ICICI Lombard General Insurance Company Ltd.,massachusetts,Bought,2018-11-30,24.0,300000,800.0,,,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,
Mahindra Logistics Ltd.,reliance-group,Bought,2018-11-29,26.25,500000,525.0,,,,RELIANCE MUTUAL FUND,
Mahindra Logistics Ltd.,reliance-group,Bought,2018-11-29,26.25,500000,525.0,,,,RELIANCE MUTUAL FUND,
BEML Ltd.,reliance-group,Sold,2018-11-05,18.6982367,262900,711.23,,,,RELIANCE STRATEGIC INVESTMENTS LIMITED,
Hathway Cable & Datacom Ltd.,ashish-dhawan,Sold,2018-10-22,23.402575151999997,8058738,29.04,,,,ASHISH DHAWAN,
Mercator Ltd.,reliance-group,Sold,2018-10-10,4.1625,3750000,11.1,,,,RELIANCE FINANCIAL LIMITED,
Navkar Corporation Ltd.,reliance-group,Bought,2018-10-04,27.3,3500000,78.0,,,,RELIANCE MUTUAL FUND A/C RELIANCE SMALL CAP FUND,
Veto Switchgears & Cables Ltd.,reliance-group,Sold,2018-09-28,1.370778948,115269,118.92,,,,RELIANCE WEALTH MANAGEMENT LIMITED,
Dixon Technologies (India) Ltd.,reliance-group,Bought,2018-09-27,45.498808426000004,178426,2550.01,,,,RELIANCE MUTUAL FUND - RELIANCE MID & SMALL CAP FUND,
Marshall Machines Ltd.,ashish-kacholia,Bought,2018-09-19,0.427185,99000,43.15,,,,KACHOLIA ASHISH,
Hikal Ltd.,ashish-kacholia,Bought,2018-09-03,33.3,2000000,166.5,,,,KACHOLIA ASHISH,
Phoenix Mills Ltd.,reliance-group,Bought,2018-08-27,49.5,825000,600.0,,,,RELIANCE MUTUAL FUND,
Vadilal Industries Ltd.,ashish-kacholia,Sold,2018-08-21,7.815468045,142527,548.35,,,,ASHISH RAMESHCHANDRA KACHOLIA,
Vadilal Industries Ltd.,ashish-kacholia,Sold,2018-08-20,3.3983853,56260,604.05,,,,ASHISH RAMCHANDRA KACHOLIA,
Au Small Finance Bank Ltd.,reliance-group,Bought,2018-08-10,54.1020172,847994,638.0,,,,RELIANCE MUTUAL FUND,
Selan Exploration Technology Ltd.,dolly-khanna,Bought,2018-08-08,2.54401275,104250,244.03,,,,DOLLY KHANNA,
Sirca Paints India Ltd.,mukul,Bought,2018-08-01,6.8728,400000,171.82,1626200.0,372.2789324806297,-200.4589324806297,ASHA MUKUL AGRAWAL,0.0
Solara Active Pharma Sciences Ltd.,reliance-group,Sold,2018-07-13,2.053269984,136666,150.24,,,,RELIANCE STRATEGIC INVESTMENTS LIMITED,
Pokarna Ltd.,ashish-kacholia,Sold,2018-06-15,2.8472,160000,177.95,,,,ASHISH RAMESHCHANDRA KACHOLIA,
Dish TV India Ltd.,jhunjhunwala,Bought,2018-06-13,92.69,13000000,71.3,,,,RARE ENTERPRISES,
Avenue Supermarts Ltd.,rk_damani,Sold,2018-05-24,643.3746,4730000,1360.2,437444720.0,3844.4000421356095,-2484.2000421356097,RADHAKISHAN SHIVKISHAN DAMANI,0.0
Minda Corporation Ltd.,ashish-kacholia,Bought,2018-04-23,19.656,1080000,182.0,,,,ASHISH KACHOLIA,
Tiaan Consumer Ltd.,ashok-kumar-jain,Sold,2018-04-20,0.024313920000000003,19995,12.16,,,,ASHOK DILIPKUMAR JAIN,
NHC Foods Ltd.,ashok-kumar-jain,Bought,2018-04-17,0.094941,69300,13.7,,,,ASHOK JAIN,
Tiaan Consumer Ltd.,ashok-kumar-jain,Bought,2018-04-17,0.059808,56000,10.68,,,,ASHOK DILIPKUMAR JAIN,
NHC Foods Ltd.,ashok-kumar-jain,Bought,2018-04-16,0.08632326600000001,66762,12.93,,,,ASHOK JAIN,
Tiaan Consumer Ltd.,ashok-kumar-jain,Bought,2018-04-10,0.0253575,28750,8.82,,,,ASHOK DILIPKUMAR JAIN,
Tiaan Consumer Ltd.,ashok-kumar-jain,Bought,2018-04-09,0.03786972,45083,8.4,,,,ASHOK DILIPKUMAR JAIN,
Poonawalla Fincorp Ltd.,reliance-group,Bought,2018-04-06,33.88,2200000,154.0,,,,RELIANCE MUTUAL FUND A/C RELIANCE GROWTH FUND,
Poonawalla Fincorp Ltd.,reliance-group,Bought,2018-04-06,31.407992,2039480,154.0,,,,RELIANCE MUTUAL FUND A/C RELIANCE SMALL CAP FUND,
Sunil Hitech Engineers Ltd.,reliance-group,Sold,2018-04-04,2.973555,3887000,7.65,,,,RELIANCE FINANCIAL LIMITED,
Gati Ltd.,reliance-group,Sold,2018-03-28,5.094765,585000,87.09,,,,RELIANCE FINANCIAL LIMITED,
Carborundum Universal Ltd.,reliance-group,Bought,2018-03-26,68.074,2020000,337.0,,,,RELIANCE CAPITAL TRUSTEE CO. LTD-A/C RELIANCE SMALL CAP FUND,
Carysil Ltd.,ashish-kacholia,Bought,2018-03-26,10.752264,221240,486.0,,,,ASHISH KACHOLIA,
TCPL Packaging Ltd.,kedia,Sold,2018-03-26,5.916,98600,600.0,,,,VIJAY KEDIA,
TCPL Packaging Ltd.,kedia,Bought,2018-03-26,0.036,600,600.0,,,,VIJAY KEDIA,
Butterfly Gandhimathi Appliances Ltd.,ashish-kacholia,Bought,2018-03-23,21.7419,460000,472.65,,,,SUSHMITA ASHISH KACHOLIA .,
Butterfly Gandhimathi Appliances Ltd.,ashish-kacholia,Sold,2018-03-23,21.7419,460000,472.65,,,,ASHISH KACHOLIA,
Compuage Infocom Ltd.,ajay-upadhyaya,Bought,2018-03-23,1.056,300000,35.2,,,,BRINDA AJAY UPADHYAYA,
Bharti Airtel Ltd.,rk_damani,Bought,2018-03-15,28.11375,675000,416.5,,,,DAMANI RADHAKISHAN,
Bharti Airtel Ltd.,rk_damani,Bought,2018-03-15,14.5775,350000,416.5,,,,GOPIKISHAN SHIVKISHAN DAMANI,
Jaiprakash Associates Ltd.,jhunjhunwala,Bought,2018-03-15,55.11,30000000,18.37,,,,RARE ENTERPRISES,
Veto Switchgears & Cables Ltd.,reliance-group,Sold,2018-02-06,1.9160233720000002,100732,190.21,,,,RELIANCE WEALTH MANAGEMENT LIMITED,
Oriental Hotels Ltd.,reliance-group,Sold,2018-01-23,73.4925,11950000,61.5,,,,RELIANCE MUTUAL FUND - RELIANCE MID & SMALL CAP FUND,
Varun Beverages Ltd.,reliance-group,Bought,2018-01-23,80.51043,1150149,700.0,,,,RELIANCE MUTUAL FUND- GROWTH FUND,
Varun Beverages Ltd.,reliance-group,Bought,2018-01-23,70.0,1000000,700.0,,,,RELIANCE MUTUAL FUND- TOP 200 FUND,
Indoco Remedies Ltd.,reliance-group,Bought,2018-01-22,33.303875,1211050,275.0,,,,RELIANCE CAPITAL TRUSTEE CO LIMITED A/C RELIANCE GROWTH FUND,
Arman Financial Services Ltd.,reliance-group,Sold,2018-01-18,10.0870889,394798,255.5,,,,RELIANCE MUTUAL FUND,
Astra Microwave Products Ltd.,dilipkumar-lakhi,Bought,2018-01-15,10.74015,870000,123.45,,,,DILIPKUMAR VISHINDAS LAKHI,
Butterfly Gandhimathi Appliances Ltd.,ashish-kacholia,Bought,2018-01-12,8.839432,152404,580.0,,,,KACHOLIA ASHISH,
Butterfly Gandhimathi Appliances Ltd.,reliance-group,Sold,2018-01-12,49.35694999999999,850000,580.67,,,,RELIANCE ALTERNATIVE INVST FUND PVT EQ SCHEME I .,
Aro Granite Industries Ltd.,dilipkumar-lakhi,Bought,2018-01-03,1.21395,150000,80.93,787024.0,48.53727459391328,32.392725406086726,DILIPKUMAR VISHINDAS LAKHI,-0.74
Navkar Corporation Ltd.,ashish-kacholia,Bought,2018-01-03,18.7,1000000,187.0,,,,ASHISH RAMESHCHANDRA KACHOLIA,
BDH Industries Ltd.,ashok-kumar-jain,Bought,2017-12-28,0.23416353199999998,29671,78.92,,,,ASHOK JAIN,
Dredging Corporation Of India Ltd.,kedia,Bought,2017-12-28,13.8411,175000,790.92,,,,KEDIA SECURITIES PRIVATE LIMITED,
Ashiana Housing Ltd.,ashish-kacholia,Sold,2017-12-20,15.2027448,910344,167.0,,,,ASHISH RAMCHANDRA KACHOLIA,
Lokesh Machines Ltd.,ashish-kacholia,Sold,2017-12-20,1.11031362,150449,73.8,,,,ASHISH RAMCHANDRA KACHOLIA,
Butterfly Gandhimathi Appliances Ltd.,ashish-kacholia,Bought,2017-12-19,10.5,200000,525.0,,,,KACHOLIA ASHISH,
Butterfly Gandhimathi Appliances Ltd.,reliance-group,Sold,2017-12-19,10.5,200000,525.0,,,,RELIANCE ALTERNATIVE INVST FUND PVT EQ SCHEME I .,
Greenply Industries Ltd.,reliance-group,Bought,2017-12-15,33.165,990000,335.0,,,,RELIANCE MUTUAL FUND,
NHC Foods Ltd.,ashok-kumar-jain,Bought,2017-12-13,0.10112256,60480,16.72,,,,ASHOK JAIN,
NHC Foods Ltd.,ashok-kumar-jain,Bought,2017-12-11,0.100568187,64591,15.57,,,,ASHOK JAIN,
B N Rathi Securities Ltd.,ashok-kumar-jain,Bought,2017-12-05,0.1134,27000,42.0,,,,ASHOK JAIN,
Just Dial Ltd.,sequoia,Sold,2017-12-04,22.749124684999998,454937,500.05,,,,SEQUOIA CAPITAL INDIA GROWTH INVESTMENT HOLDINGS I,
Zydus Wellness Ltd.,reliance-group,Bought,2017-11-30,45.4995,500000,909.99,,,,Reliance Capital Trustee Co Ltd A/c MF,
Aro Granite Industries Ltd.,dilipkumar-lakhi,Bought,2017-11-07,0.556407168,82848,67.16,787024.0,48.53727459391328,18.622725406086715,DILIPKUMAR VISHINDAS LAKHI,-0.74
Delta Corp Ltd.,jhunjhunwala,Sold,2017-11-07,67.272,2400000,280.3,,,,REKHA RAKESH JHUNJHUNWALA,
Delta Corp Ltd.,jhunjhunwala,Sold,2017-11-07,70.0875,2500000,280.35,,,,REKHA RAKESH JHUNJHUNWALA,
Cyient Ltd.,reliance-group,Bought,2017-10-31,60.94524,1160000,525.39,,,,RELIANCE CAPITAL ASSET MGMT LTD A/C A/C RELIANCE GROWTH FD,
Cyient Ltd.,reliance-group,Bought,2017-10-31,80.91006,1540000,525.39,,,,RELIANCE CAPITAL ASSET MGMT LTD A/C RELIANCE EQ OPPORTUNI FD,
Aries Agro Ltd.,kedia,Bought,2017-10-16,5.19818,260000,199.93,,,,VIJAY KISHANLAL KEDIA,
India Grid Trust,reliance-group,Sold,2017-10-16,24.111675,2551500,94.5,,,,RELIANCE VENTURE ASSET MANAGEMENT PRIVATE LIMITED,
Cyient Ltd.,reliance-group,Bought,2017-10-13,60.684,1167000,520.0,,,,RELIANCE MUTUAL FUND A/C RELIANCE GROWTH FUND,
Cyient Ltd.,reliance-group,Bought,2017-10-13,60.684,1167000,520.0,,,,RELIANCE MUTUAL FUND A/C RELIANCE SMALL CAP FUND,
Lumax Industries Ltd.,ashish-kacholia,Bought,2017-10-10,8.768023631999998,62837,1395.36,,,,ASHISH RAMCHANDRA KACHOLIA,
India Grid Trust,reliance-group,Sold,2017-10-04,62.2948725,6557355,95.0,,,,RELIANCE VENTURE ASSET MANAGEMENT PRIVATE LIMITED,
GOCL Corporation Ltd.,dilipkumar-lakhi,Sold,2017-09-29,23.2856022,449529,518.0,677043.0,539.6998418121153,-21.699841812115324,DILIPKUMAR VISHINDAS LAKHI,-0.28
GOCL Corporation Ltd.,dilipkumar-lakhi,Sold,2017-09-29,23.2856022,449529,518.0,677043.0,539.6998418121153,-21.699841812115324,DILIPKUMAR VISHINDAS LAKHI,-0.28
Radico Khaitan Ltd.,reliance-group,Sold,2017-09-29,18.74223,1170000,160.19,,,,RELIANCE CAPITAL TRUSTEE CO LIMITED A/C RELIANCE GROWTH FUND,
GOCL Corporation Ltd.,dilipkumar-lakhi,Sold,2017-09-21,20.9744,419488,500.0,677043.0,539.6998418121153,-39.699841812115324,DILIPKUMAR VISHINDAS LAKHI,-0.28
GOCL Corporation Ltd.,dilipkumar-lakhi,Sold,2017-09-21,20.9744,419488,500.0,677043.0,539.6998418121153,-39.699841812115324,DILIPKUMAR VISHINDAS LAKHI,-0.28
Royal Orchid Hotels Ltd.,ashish-kacholia,Sold,2017-09-19,10.477994687999999,837168,125.16,,,,ASHISH RAMCHANDRA KACHOLIA,
Cyber Media (India) Ltd.,reliance-group,Sold,2017-09-13,0.134827902,226983,5.94,,,,RELIANCE WEALTH MANAGEMENT LIMITED,
Just Dial Ltd.,sequoia,Sold,2017-09-05,56.123881975,1494445,375.55,,,,SEQUOIA CAPITAL INDIA GROWTH INVESTMENT HOLDINGS I,
Just Dial Ltd.,sequoia,Sold,2017-09-05,26.683759008,711036,375.28,,,,SEQUOIA CAPITAL INDIA INVESTMENTS III,
VRL Logistics Ltd.,reliance-group,Bought,2017-08-31,67.998,2000000,339.99,,,,RELIANCE MUTUAL FUND,
Thyrocare Technologies Ltd.,reliance-group,Bought,2017-08-28,33.5,500000,670.0,,,,RELIANCE MUTUAL FUND RELIANCE PHARMA FUND,
Thyrocare Technologies Ltd.,reliance-group,Bought,2017-08-28,42.21,630000,670.0,,,,RELIANCE MUTUAL FUND RELIANCE TAX SAVER ELSS FUND,
Fortis Healthcare Ltd.,jhunjhunwala,Bought,2017-08-22,60.5925,4500000,134.65,35152108.0,365.1985821163272,-230.5485821163272,REKHA RAKESH JHUNJHUNWALA,0.2
Gulf Oil Lubricants India Ltd.,dilipkumar-lakhi,Bought,2017-08-04,26.264225,325000,808.13,,,,DILIPKUMAR VISHINDAS LAKHI,
Gulf Oil Lubricants India Ltd.,dilipkumar-lakhi,Sold,2017-08-04,40.4075,500000,808.15,,,,DILIPKUMAR VISHINDAS LAKHI,
Gulf Oil Lubricants India Ltd.,dilipkumar-lakhi,Sold,2017-08-04,40.4075,500000,808.15,,,,DILIPKUMAR VISHINDAS LAKHI,
Unitech Ltd.,dilipkumar-lakhi,Bought,2017-08-04,11.245637968,14163272,7.94,122782004.0,4.700200201977482,3.239799798022519,DILIPKUMAR VISHINDAS LAKHI,0.16
Religare Enterprises Ltd.,dilipkumar-lakhi,Bought,2017-07-31,12.89935631,1328461,97.1,18113043.0,219.3999097777221,-122.29990977772209,DILIPKUMAR VISHINDAS LAKHI,-0.08
Religare Enterprises Ltd.,dilipkumar-lakhi,Bought,2017-07-27,10.0140666,1032378,97.0,18113043.0,219.3999097777221,-122.39990977772209,DILIPKUMAR VISHINDAS LAKHI,-0.08
Birlasoft Ltd.,ashish-kacholia,Bought,2017-07-26,34.8667,2900000,120.23,,,,ASHISH RAMCHANDRA KACHOLIA,
Honda India Power Products Ltd.,reliance-group,Bought,2017-07-20,12.1230898,89800,1350.01,,,,RELIANCE MUTUAL FUND,
Unitech Ltd.,dilipkumar-lakhi,Bought,2017-07-17,49.599039204,57807738,8.58,122782004.0,4.700200201977482,3.8797997980225185,DILIPKUMAR VISHINDAS LAKHI,0.16
Veto Switchgears & Cables Ltd.,reliance-group,Bought,2017-07-13,5.59546,260000,215.21,,,,RELIANCE WEALTH MANAGEMENT LIMITED,
B N Rathi Securities Ltd.,ashok-kumar-jain,Sold,2017-07-07,0.013381542000000001,3603,37.14,,,,ASHOK KUMAR JAIN,
B N Rathi Securities Ltd.,ashok-kumar-jain,Bought,2017-07-07,0.162711499,43171,37.69,,,,ASHOK KUMAR JAIN,
Saregama India Ltd.,reliance-group,Sold,2017-07-07,11.445952,406000,281.92,,,,RELIANCE CORPORATE ADVISORY SERVICES LIMITED,
Redington Ltd.,reliance-group,Bought,2017-07-06,87.5,7000000,125.0,,,,RELIANCE MUTUAL FUND,
Redington Ltd.,reliance-group,Bought,2017-07-06,87.5,7000000,125.0,,,,RELIANCE MUTUAL FUND,
GNA Axles Ltd.,reliance-group,Sold,2017-06-28,19.60394303,856030,229.01,,,,RELIANCE MUTUAL FUND A/C RELIANCE SMALL CAP FUND,
Saregama India Ltd.,reliance-group,Sold,2017-06-28,4.610781,163000,282.87,,,,RELIANCE SPOT EXCHANGE INFRASTRUCTURE LTD,
IRB InvIT Fund,reliance-group,Bought,2017-06-23,24.75,2500000,99.0,,,,RELIANCE MUTUAL FUND,
IRB InvIT Fund,reliance-group,Bought,2017-06-23,59.352,6000000,98.92,,,,RELIANCE MUTUAL FUND,
IRB InvIT Fund,reliance-group,Bought,2017-06-21,49.2401,4900000,100.49,,,,RELIANCE MUTUAL FUND,
IRB InvIT Fund,reliance-group,Bought,2017-06-21,49.2401,4900000,100.49,,,,RELIANCE MUTUAL FUND,
Lux Industries Ltd.,reliance-group,Bought,2017-06-13,39.98703412,444103,900.4,,,,RELIANCE MUTUAL FUND,
Vadilal Industries Ltd.,ashish-kacholia,Bought,2017-05-31,3.06276125,38750,790.39,,,,ASHISH KACHOLIA,
Tata Motors Limited (DVR),jhunjhunwala,Sold,2017-05-17,133.25,5000000,266.5,,,,RAKESH RADHEYSHYAM JHUNJHUNWALA,
Shankara Building Products Ltd.,reliance-group,Sold,2017-05-08,114.16500826400001,1640962,695.72,,,,RELIANCE ALTERNATIVE INVESTMENTS FUND - PRIVATE EQUITY SCHE,
